event_id,user_id,step,surface,device,language,ts,session_id,utm_source,page_load_ms,error_code
EVT00003860,USR000914,vkyc_invite,web,iOS,en,2025-07-02 03:16:00,SES286997,Google Ads,,USER_ABANDONED
EVT00003861,USR000915,landing,web,Web-Desktop,en,2026-02-24 12:07:00,SES115169,Organic search,3305,
EVT00003862,USR000915,rate_check,web,Web-Desktop,en,2026-02-24 12:27:00,SES980364,Organic search,,
EVT00003863,USR000915,register,web,Web-Desktop,en,2026-02-24 14:15:00,SES863192,Organic search,,
EVT00003864,USR000915,otp_verify,web,Web-Desktop,en,2026-02-24 14:49:00,SES109808,Organic search,,
EVT00003865,USR000915,kyc_pan,web,Web-Desktop,en,2026-02-24 17:11:00,SES388592,Organic search,,
EVT00003866,USR000915,kyc_address,web,Web-Desktop,en,2026-02-24 18:24:00,SES370308,Organic search,,
EVT00003867,USR000915,vkyc_invite,web,Web-Desktop,en,2026-02-24 20:00:00,SES330544,Organic search,,
EVT00003868,USR000915,vkyc_session,web,Web-Desktop,en,2026-02-24 21:49:00,SES164652,Organic search,,VALIDATION_FAIL
EVT00003869,USR000918,landing,web,Android,kn,2025-12-29 09:04:00,SES233491,Email,2496,
EVT00003870,USR000918,rate_check,web,Android,kn,2025-12-29 11:59:00,SES805513,Email,,
EVT00003871,USR000918,register,web,Android,kn,2025-12-29 13:38:00,SES933668,Email,,
EVT00003872,USR000918,otp_verify,web,Android,kn,2025-12-29 15:28:00,SES523444,Email,,
EVT00003873,USR000918,kyc_pan,web,Android,kn,2025-12-29 15:54:00,SES324094,Email,,
EVT00003874,USR000918,kyc_address,web,Android,kn,2025-12-29 17:38:00,SES884981,Email,,
EVT00003875,USR000918,vkyc_invite,web,Android,kn,2025-12-29 19:51:00,SES515788,Email,,
EVT00003876,USR000918,vkyc_session,web,Android,kn,2025-12-29 22:11:00,SES705398,Email,,
EVT00003877,USR000918,vkyc_complete,web,Android,kn,2025-12-29 23:30:00,SES613159,Email,,USER_ABANDONED
EVT00003878,USR000919,landing,web,Android,hi,2025-05-07 23:36:00,SES965018,Direct,3450,
EVT00003879,USR000919,rate_check,web,Android,hi,2025-05-08 02:15:00,SES338383,Direct,,
EVT00003880,USR000919,register,web,Android,hi,2025-05-08 02:57:00,SES566549,Direct,,
EVT00003881,USR000919,otp_verify,web,Android,hi,2025-05-08 05:09:00,SES966793,Direct,,
EVT00003882,USR000919,kyc_pan,web,Android,hi,2025-05-08 05:48:00,SES933508,Direct,,
EVT00003883,USR000919,kyc_address,web,Android,hi,2025-05-08 07:59:00,SES226250,Direct,,
EVT00003884,USR000919,vkyc_invite,web,Android,hi,2025-05-08 09:46:00,SES485824,Direct,,
EVT00003885,USR000919,vkyc_session,web,Android,hi,2025-05-08 11:24:00,SES114406,Direct,,
EVT00003886,USR000919,vkyc_complete,web,Android,hi,2025-05-08 12:09:00,SES682235,Direct,,
EVT00003887,USR000919,bank_link,web,Android,hi,2025-05-08 13:22:00,SES419846,Direct,,
EVT00003888,USR000919,fd_amount_select,web,Android,hi,2025-05-08 13:27:00,SES503281,Direct,,
EVT00003889,USR000919,fd_tenure_select,web,Android,hi,2025-05-08 13:48:00,SES315624,Direct,,
EVT00003890,USR000919,fd_review,web,Android,hi,2025-05-08 15:56:00,SES647900,Direct,,
EVT00003891,USR000919,fd_book_success,web,Android,hi,2025-05-08 16:37:00,SES747913,Direct,,
EVT00003892,USR000920,landing,web,Web-Desktop,hi,2025-08-24 19:20:00,SES325735,Referral,3283,
EVT00003893,USR000920,rate_check,web,Web-Desktop,hi,2025-08-24 21:52:00,SES938257,Referral,,DOC_REJECTED
EVT00003894,USR000921,landing,web,Android,hi,2025-03-15 17:47:00,SES766612,Organic search,2402,
EVT00003895,USR000921,rate_check,web,Android,hi,2025-03-15 19:26:00,SES478110,Organic search,,
EVT00003896,USR000921,register,web,Android,hi,2025-03-15 21:28:00,SES726456,Organic search,,
EVT00003897,USR000921,otp_verify,web,Android,hi,2025-03-15 22:48:00,SES641306,Organic search,,
EVT00003898,USR000921,kyc_pan,web,Android,hi,2025-03-16 01:30:00,SES285160,Organic search,,
EVT00003899,USR000921,kyc_address,web,Android,hi,2025-03-16 03:16:00,SES409161,Organic search,,
EVT00003900,USR000921,vkyc_invite,web,Android,hi,2025-03-16 04:29:00,SES644933,Organic search,,
EVT00003901,USR000921,vkyc_session,web,Android,hi,2025-03-16 05:03:00,SES582980,Organic search,,
EVT00003902,USR000921,vkyc_complete,web,Android,hi,2025-03-16 07:28:00,SES868768,Organic search,,
EVT00003903,USR000921,bank_link,web,Android,hi,2025-03-16 10:03:00,SES184576,Organic search,,
EVT00003904,USR000921,fd_amount_select,web,Android,hi,2025-03-16 10:35:00,SES754024,Organic search,,
EVT00003905,USR000921,fd_tenure_select,web,Android,hi,2025-03-16 11:43:00,SES216029,Organic search,,
EVT00003906,USR000921,fd_review,web,Android,hi,2025-03-16 12:42:00,SES518658,Organic search,,
EVT00003907,USR000921,fd_book_success,web,Android,hi,2025-03-16 15:36:00,SES567059,Organic search,,
EVT00003908,USR000922,landing,web,Android,en,2025-04-16 12:31:00,SES668727,Referral,2238,
EVT00003909,USR000922,rate_check,web,Android,en,2025-04-16 13:51:00,SES145476,Referral,,
EVT00003910,USR000922,register,web,Android,en,2025-04-16 14:21:00,SES936080,Referral,,
EVT00003911,USR000922,otp_verify,web,Android,en,2025-04-16 17:20:00,SES102023,Referral,,
EVT00003912,USR000922,kyc_pan,web,Android,en,2025-04-16 18:11:00,SES192304,Referral,,
EVT00003913,USR000922,kyc_address,web,Android,en,2025-04-16 19:48:00,SES215622,Referral,,
EVT00003914,USR000922,vkyc_invite,web,Android,en,2025-04-16 20:25:00,SES470023,Referral,,
EVT00003915,USR000922,vkyc_session,web,Android,en,2025-04-16 22:45:00,SES240029,Referral,,
EVT00003916,USR000922,vkyc_complete,web,Android,en,2025-04-17 00:58:00,SES370981,Referral,,
EVT00003917,USR000922,bank_link,web,Android,en,2025-04-17 01:42:00,SES563649,Referral,,
EVT00003918,USR000922,fd_amount_select,web,Android,en,2025-04-17 04:26:00,SES945798,Referral,,
EVT00003919,USR000922,fd_tenure_select,web,Android,en,2025-04-17 04:34:00,SES377487,Referral,,
EVT00003920,USR000922,fd_review,web,Android,en,2025-04-17 07:11:00,SES195962,Referral,,
EVT00003921,USR000922,fd_book_success,web,Android,en,2025-04-17 09:30:00,SES737376,Referral,,
EVT00003922,USR000925,landing,web,Android,ta,2026-01-19 17:32:00,SES264165,Influencer-YT,874,
EVT00003923,USR000925,rate_check,web,Android,ta,2026-01-19 20:09:00,SES560195,Influencer-YT,,
EVT00003924,USR000925,register,web,Android,ta,2026-01-19 20:18:00,SES290885,Influencer-YT,,
EVT00003925,USR000925,otp_verify,web,Android,ta,2026-01-19 22:48:00,SES931757,Influencer-YT,,
EVT00003926,USR000925,kyc_pan,web,Android,ta,2026-01-20 00:19:00,SES687520,Influencer-YT,,
EVT00003927,USR000925,kyc_address,web,Android,ta,2026-01-20 01:40:00,SES982955,Influencer-YT,,
EVT00003928,USR000925,vkyc_invite,web,Android,ta,2026-01-20 02:21:00,SES982386,Influencer-YT,,VALIDATION_FAIL
EVT00003929,USR000926,landing,web,iOS,kn,2026-02-28 10:53:00,SES189664,WhatsApp,2672,
EVT00003930,USR000926,rate_check,web,iOS,kn,2026-02-28 12:24:00,SES473358,WhatsApp,,
EVT00003931,USR000926,register,web,iOS,kn,2026-02-28 14:27:00,SES933518,WhatsApp,,
EVT00003932,USR000926,otp_verify,web,iOS,kn,2026-02-28 15:01:00,SES724335,WhatsApp,,
EVT00003933,USR000926,kyc_pan,web,iOS,kn,2026-02-28 17:48:00,SES970734,WhatsApp,,
EVT00003934,USR000926,kyc_address,web,iOS,kn,2026-02-28 19:34:00,SES232394,WhatsApp,,
EVT00003935,USR000926,vkyc_invite,web,iOS,kn,2026-02-28 21:04:00,SES824277,WhatsApp,,
EVT00003936,USR000926,vkyc_session,web,iOS,kn,2026-02-28 23:06:00,SES383061,WhatsApp,,
EVT00003937,USR000926,vkyc_complete,web,iOS,kn,2026-03-01 00:43:00,SES315104,WhatsApp,,
EVT00003938,USR000926,bank_link,web,iOS,kn,2026-03-01 02:49:00,SES153378,WhatsApp,,
EVT00003939,USR000926,fd_amount_select,web,iOS,kn,2026-03-01 02:54:00,SES322920,WhatsApp,,
EVT00003940,USR000926,fd_tenure_select,web,iOS,kn,2026-03-01 03:57:00,SES641604,WhatsApp,,
EVT00003941,USR000926,fd_review,web,iOS,kn,2026-03-01 04:11:00,SES233666,WhatsApp,,
EVT00003942,USR000926,fd_book_success,web,iOS,kn,2026-03-01 06:22:00,SES577094,WhatsApp,,
EVT00003943,USR000927,landing,web,Android,ta,2025-12-18 11:26:00,SES627059,Influencer-YT,1236,
EVT00003944,USR000927,rate_check,web,Android,ta,2025-12-18 11:32:00,SES449885,Influencer-YT,,DOC_REJECTED
EVT00003945,USR000928,landing,web,Android,en,2025-12-23 13:24:00,SES100056,WhatsApp,3303,
EVT00003946,USR000928,rate_check,web,Android,en,2025-12-23 15:48:00,SES934650,WhatsApp,,
EVT00003947,USR000928,register,web,Android,en,2025-12-23 18:04:00,SES572874,WhatsApp,,USER_ABANDONED
EVT00003948,USR000929,landing,web,Web-Desktop,hi,2025-04-19 23:23:00,SES599949,Organic search,533,
EVT00003949,USR000929,rate_check,web,Web-Desktop,hi,2025-04-20 00:32:00,SES804146,Organic search,,
EVT00003950,USR000929,register,web,Web-Desktop,hi,2025-04-20 02:57:00,SES566512,Organic search,,
EVT00003951,USR000929,otp_verify,web,Web-Desktop,hi,2025-04-20 03:01:00,SES986005,Organic search,,
EVT00003952,USR000929,kyc_pan,web,Web-Desktop,hi,2025-04-20 03:07:00,SES733155,Organic search,,
EVT00003953,USR000929,kyc_address,web,Web-Desktop,hi,2025-04-20 04:57:00,SES380336,Organic search,,
EVT00003954,USR000929,vkyc_invite,web,Web-Desktop,hi,2025-04-20 06:04:00,SES152803,Organic search,,
EVT00003955,USR000929,vkyc_session,web,Web-Desktop,hi,2025-04-20 09:02:00,SES595707,Organic search,,
EVT00003956,USR000929,vkyc_complete,web,Web-Desktop,hi,2025-04-20 09:21:00,SES771230,Organic search,,
EVT00003957,USR000929,bank_link,web,Web-Desktop,hi,2025-04-20 10:44:00,SES339856,Organic search,,
EVT00003958,USR000929,fd_amount_select,web,Web-Desktop,hi,2025-04-20 12:32:00,SES211544,Organic search,,
EVT00003959,USR000929,fd_tenure_select,web,Web-Desktop,hi,2025-04-20 13:57:00,SES756354,Organic search,,
EVT00003960,USR000929,fd_review,web,Web-Desktop,hi,2025-04-20 15:04:00,SES760045,Organic search,,USER_ABANDONED
EVT00003961,USR000930,landing,web,Android,en,2026-03-04 10:24:00,SES946982,Referral,2963,
EVT00003962,USR000930,rate_check,web,Android,en,2026-03-04 10:38:00,SES219063,Referral,,
EVT00003963,USR000930,register,web,Android,en,2026-03-04 10:55:00,SES220084,Referral,,
EVT00003964,USR000930,otp_verify,web,Android,en,2026-03-04 11:03:00,SES638917,Referral,,
EVT00003965,USR000930,kyc_pan,web,Android,en,2026-03-04 12:02:00,SES723392,Referral,,
EVT00003966,USR000930,kyc_address,web,Android,en,2026-03-04 12:31:00,SES178186,Referral,,
EVT00003967,USR000930,vkyc_invite,web,Android,en,2026-03-04 15:15:00,SES750651,Referral,,
EVT00003968,USR000930,vkyc_session,web,Android,en,2026-03-04 18:11:00,SES979862,Referral,,
EVT00003969,USR000930,vkyc_complete,web,Android,en,2026-03-04 19:42:00,SES942867,Referral,,
EVT00003970,USR000930,bank_link,web,Android,en,2026-03-04 20:35:00,SES375665,Referral,,
EVT00003971,USR000930,fd_amount_select,web,Android,en,2026-03-04 20:50:00,SES971936,Referral,,
EVT00003972,USR000930,fd_tenure_select,web,Android,en,2026-03-04 23:15:00,SES543152,Referral,,USER_ABANDONED
EVT00003973,USR000932,landing,web,iOS,en,2026-01-17 13:19:00,SES340241,Referral,909,
EVT00003974,USR000932,rate_check,web,iOS,en,2026-01-17 14:30:00,SES123064,Referral,,
EVT00003975,USR000932,register,web,iOS,en,2026-01-17 14:55:00,SES791450,Referral,,
EVT00003976,USR000932,otp_verify,web,iOS,en,2026-01-17 16:07:00,SES142680,Referral,,
EVT00003977,USR000932,kyc_pan,web,iOS,en,2026-01-17 16:13:00,SES386698,Referral,,
EVT00003978,USR000932,kyc_address,web,iOS,en,2026-01-17 18:26:00,SES692607,Referral,,
EVT00003979,USR000932,vkyc_invite,web,iOS,en,2026-01-17 19:16:00,SES436883,Referral,,
EVT00003980,USR000932,vkyc_session,web,iOS,en,2026-01-17 21:13:00,SES299386,Referral,,
EVT00003981,USR000932,vkyc_complete,web,iOS,en,2026-01-17 22:28:00,SES554292,Referral,,
EVT00003982,USR000932,bank_link,web,iOS,en,2026-01-18 01:20:00,SES475711,Referral,,
EVT00003983,USR000932,fd_amount_select,web,iOS,en,2026-01-18 02:35:00,SES782691,Referral,,
EVT00003984,USR000932,fd_tenure_select,web,iOS,en,2026-01-18 02:53:00,SES360210,Referral,,
EVT00003985,USR000932,fd_review,web,iOS,en,2026-01-18 03:14:00,SES407795,Referral,,
EVT00003986,USR000932,fd_book_success,web,iOS,en,2026-01-18 03:41:00,SES245049,Referral,,
EVT00003987,USR000933,landing,web,Web-Desktop,en,2025-08-11 00:35:00,SES961866,Direct,1755,
EVT00003988,USR000933,rate_check,web,Web-Desktop,en,2025-08-11 03:34:00,SES329789,Direct,,
EVT00003989,USR000933,register,web,Web-Desktop,en,2025-08-11 06:17:00,SES282975,Direct,,
EVT00003990,USR000933,otp_verify,web,Web-Desktop,en,2025-08-11 08:35:00,SES314592,Direct,,
EVT00003991,USR000933,kyc_pan,web,Web-Desktop,en,2025-08-11 11:22:00,SES746327,Direct,,
EVT00003992,USR000933,kyc_address,web,Web-Desktop,en,2025-08-11 13:31:00,SES672705,Direct,,
EVT00003993,USR000933,vkyc_invite,web,Web-Desktop,en,2025-08-11 13:38:00,SES850642,Direct,,
EVT00003994,USR000933,vkyc_session,web,Web-Desktop,en,2025-08-11 16:15:00,SES381413,Direct,,
EVT00003995,USR000933,vkyc_complete,web,Web-Desktop,en,2025-08-11 17:59:00,SES635536,Direct,,
EVT00003996,USR000933,bank_link,web,Web-Desktop,en,2025-08-11 19:10:00,SES560404,Direct,,USER_ABANDONED
EVT00003997,USR000935,landing,web,Android,hi,2025-09-26 00:49:00,SES113729,Organic search,487,
EVT00003998,USR000935,rate_check,web,Android,hi,2025-09-26 02:59:00,SES362068,Organic search,,
EVT00003999,USR000935,register,web,Android,hi,2025-09-26 05:37:00,SES170603,Organic search,,USER_ABANDONED
EVT00004000,USR000936,landing,web,Web-Desktop,kn,2025-01-10 23:34:00,SES665897,Influencer-IG,578,
EVT00004001,USR000936,rate_check,web,Web-Desktop,kn,2025-01-11 00:31:00,SES595740,Influencer-IG,,
EVT00004002,USR000936,register,web,Web-Desktop,kn,2025-01-11 01:00:00,SES216194,Influencer-IG,,USER_ABANDONED
EVT00004003,USR000938,landing,web,Web-Desktop,hi,2026-03-24 18:30:00,SES525659,Meta Ads,2104,
EVT00004004,USR000938,rate_check,web,Web-Desktop,hi,2026-03-24 21:28:00,SES167423,Meta Ads,,
EVT00004005,USR000938,register,web,Web-Desktop,hi,2026-03-24 22:53:00,SES179545,Meta Ads,,
EVT00004006,USR000938,otp_verify,web,Web-Desktop,hi,2026-03-24 23:16:00,SES107940,Meta Ads,,
EVT00004007,USR000938,kyc_pan,web,Web-Desktop,hi,2026-03-25 00:49:00,SES861730,Meta Ads,,
EVT00004008,USR000938,kyc_address,web,Web-Desktop,hi,2026-03-25 01:23:00,SES521538,Meta Ads,,
EVT00004009,USR000938,vkyc_invite,web,Web-Desktop,hi,2026-03-25 03:38:00,SES770818,Meta Ads,,
EVT00004010,USR000938,vkyc_session,web,Web-Desktop,hi,2026-03-25 03:57:00,SES526350,Meta Ads,,
EVT00004011,USR000938,vkyc_complete,web,Web-Desktop,hi,2026-03-25 04:20:00,SES414617,Meta Ads,,
EVT00004012,USR000938,bank_link,web,Web-Desktop,hi,2026-03-25 05:05:00,SES813486,Meta Ads,,
EVT00004013,USR000938,fd_amount_select,web,Web-Desktop,hi,2026-03-25 05:08:00,SES991297,Meta Ads,,USER_ABANDONED
EVT00004014,USR000939,landing,web,Android,bn,2025-04-03 19:19:00,SES885046,WhatsApp,2314,
EVT00004015,USR000939,rate_check,web,Android,bn,2025-04-03 21:20:00,SES773346,WhatsApp,,
EVT00004016,USR000939,register,web,Android,bn,2025-04-03 21:48:00,SES423277,WhatsApp,,
EVT00004017,USR000939,otp_verify,web,Android,bn,2025-04-03 23:42:00,SES273605,WhatsApp,,
EVT00004018,USR000939,kyc_pan,web,Android,bn,2025-04-04 01:52:00,SES486619,WhatsApp,,
EVT00004019,USR000939,kyc_address,web,Android,bn,2025-04-04 03:42:00,SES927367,WhatsApp,,
EVT00004020,USR000939,vkyc_invite,web,Android,bn,2025-04-04 06:38:00,SES299131,WhatsApp,,DOC_REJECTED
EVT00004021,USR000942,landing,web,Android,ta,2026-01-23 16:08:00,SES959933,Influencer-YT,1947,
EVT00004022,USR000942,rate_check,web,Android,ta,2026-01-23 18:10:00,SES240874,Influencer-YT,,TIMEOUT
EVT00004023,USR000943,landing,web,Android,hi,2025-08-09 20:18:00,SES185420,Referral,606,
EVT00004024,USR000943,rate_check,web,Android,hi,2025-08-09 22:28:00,SES251467,Referral,,VKYC_AGENT_BUSY
EVT00004025,USR000946,landing,web,Web-Desktop,te,2025-03-11 23:57:00,SES222446,Direct,818,
EVT00004026,USR000946,rate_check,web,Web-Desktop,te,2025-03-12 01:49:00,SES288622,Direct,,
EVT00004027,USR000946,register,web,Web-Desktop,te,2025-03-12 04:42:00,SES504829,Direct,,
EVT00004028,USR000946,otp_verify,web,Web-Desktop,te,2025-03-12 07:39:00,SES290122,Direct,,
EVT00004029,USR000946,kyc_pan,web,Web-Desktop,te,2025-03-12 08:47:00,SES277323,Direct,,
EVT00004030,USR000946,kyc_address,web,Web-Desktop,te,2025-03-12 09:03:00,SES785479,Direct,,
EVT00004031,USR000946,vkyc_invite,web,Web-Desktop,te,2025-03-12 09:47:00,SES516303,Direct,,
EVT00004032,USR000946,vkyc_session,web,Web-Desktop,te,2025-03-12 12:43:00,SES405381,Direct,,
EVT00004033,USR000946,vkyc_complete,web,Web-Desktop,te,2025-03-12 12:44:00,SES761110,Direct,,
EVT00004034,USR000946,bank_link,web,Web-Desktop,te,2025-03-12 15:34:00,SES522805,Direct,,
EVT00004035,USR000946,fd_amount_select,web,Web-Desktop,te,2025-03-12 17:49:00,SES702261,Direct,,
EVT00004036,USR000946,fd_tenure_select,web,Web-Desktop,te,2025-03-12 19:59:00,SES734789,Direct,,
EVT00004037,USR000946,fd_review,web,Web-Desktop,te,2025-03-12 21:01:00,SES252624,Direct,,
EVT00004038,USR000946,fd_book_success,web,Web-Desktop,te,2025-03-12 21:21:00,SES803850,Direct,,
EVT00004039,USR000947,landing,web,Web-Desktop,hi,2025-08-12 05:49:00,SES869407,Organic search,309,
EVT00004040,USR000947,rate_check,web,Web-Desktop,hi,2025-08-12 07:06:00,SES232619,Organic search,,RATE_NOT_COMPETITIVE
EVT00004041,USR000948,landing,web,Android,en,2026-02-24 02:14:00,SES984292,Email,570,
EVT00004042,USR000948,rate_check,web,Android,en,2026-02-24 02:28:00,SES165433,Email,,TIMEOUT
EVT00004043,USR000949,landing,web,Android,en,2026-01-10 14:41:00,SES622082,Influencer-IG,393,
EVT00004044,USR000949,rate_check,web,Android,en,2026-01-10 16:51:00,SES626456,Influencer-IG,,DOC_REJECTED
EVT00004045,USR000950,landing,web,iOS,en,2025-09-01 07:41:00,SES566609,Google Ads,1104,
EVT00004046,USR000950,rate_check,web,iOS,en,2025-09-01 09:02:00,SES647427,Google Ads,,
EVT00004047,USR000950,register,web,iOS,en,2025-09-01 10:54:00,SES165057,Google Ads,,USER_ABANDONED
EVT00004048,USR000952,landing,web,Android,en,2025-11-10 19:51:00,SES441988,Email,2448,
EVT00004049,USR000952,rate_check,web,Android,en,2025-11-10 22:21:00,SES838858,Email,,
EVT00004050,USR000952,register,web,Android,en,2025-11-10 23:26:00,SES681310,Email,,
EVT00004051,USR000952,otp_verify,web,Android,en,2025-11-11 00:25:00,SES119010,Email,,
EVT00004052,USR000952,kyc_pan,web,Android,en,2025-11-11 01:43:00,SES813297,Email,,
EVT00004053,USR000952,kyc_address,web,Android,en,2025-11-11 02:45:00,SES502578,Email,,
EVT00004054,USR000952,vkyc_invite,web,Android,en,2025-11-11 04:21:00,SES773028,Email,,
EVT00004055,USR000952,vkyc_session,web,Android,en,2025-11-11 06:47:00,SES220664,Email,,
EVT00004056,USR000952,vkyc_complete,web,Android,en,2025-11-11 07:50:00,SES883796,Email,,
EVT00004057,USR000952,bank_link,web,Android,en,2025-11-11 10:25:00,SES808662,Email,,
EVT00004058,USR000952,fd_amount_select,web,Android,en,2025-11-11 11:53:00,SES683645,Email,,
EVT00004059,USR000952,fd_tenure_select,web,Android,en,2025-11-11 12:14:00,SES665204,Email,,
EVT00004060,USR000952,fd_review,web,Android,en,2025-11-11 13:52:00,SES273317,Email,,
EVT00004061,USR000952,fd_book_success,web,Android,en,2025-11-11 13:53:00,SES394388,Email,,
EVT00004062,USR000954,landing,web,iOS,te,2025-09-17 10:27:00,SES464440,Email,3224,
EVT00004063,USR000954,rate_check,web,iOS,te,2025-09-17 10:45:00,SES931483,Email,,
EVT00004064,USR000954,register,web,iOS,te,2025-09-17 13:01:00,SES742115,Email,,
EVT00004065,USR000954,otp_verify,web,iOS,te,2025-09-17 13:40:00,SES701806,Email,,
EVT00004066,USR000954,kyc_pan,web,iOS,te,2025-09-17 15:31:00,SES439979,Email,,
EVT00004067,USR000954,kyc_address,web,iOS,te,2025-09-17 17:21:00,SES503607,Email,,
EVT00004068,USR000954,vkyc_invite,web,iOS,te,2025-09-17 18:38:00,SES473950,Email,,
EVT00004069,USR000955,landing,web,iOS,en,2025-07-28 12:43:00,SES894700,Google Ads,2885,
EVT00004070,USR000955,rate_check,web,iOS,en,2025-07-28 14:23:00,SES202243,Google Ads,,
EVT00004071,USR000955,register,web,iOS,en,2025-07-28 16:38:00,SES732287,Google Ads,,
EVT00004072,USR000955,otp_verify,web,iOS,en,2025-07-28 17:12:00,SES426677,Google Ads,,
EVT00004073,USR000955,kyc_pan,web,iOS,en,2025-07-28 17:53:00,SES170006,Google Ads,,
EVT00004074,USR000955,kyc_address,web,iOS,en,2025-07-28 20:41:00,SES928564,Google Ads,,
EVT00004075,USR000955,vkyc_invite,web,iOS,en,2025-07-28 21:43:00,SES928803,Google Ads,,
EVT00004076,USR000955,vkyc_session,web,iOS,en,2025-07-29 00:03:00,SES576748,Google Ads,,
EVT00004077,USR000956,landing,web,Android,en,2025-01-26 01:10:00,SES935169,WhatsApp,1142,
EVT00004078,USR000956,rate_check,web,Android,en,2025-01-26 03:20:00,SES718013,WhatsApp,,
EVT00004079,USR000956,register,web,Android,en,2025-01-26 06:18:00,SES476100,WhatsApp,,
EVT00004080,USR000956,otp_verify,web,Android,en,2025-01-26 07:17:00,SES590773,WhatsApp,,
EVT00004081,USR000956,kyc_pan,web,Android,en,2025-01-26 09:16:00,SES485349,WhatsApp,,
EVT00004082,USR000956,kyc_address,web,Android,en,2025-01-26 12:13:00,SES760992,WhatsApp,,
EVT00004083,USR000956,vkyc_invite,web,Android,en,2025-01-26 14:58:00,SES207859,WhatsApp,,RATE_NOT_COMPETITIVE
EVT00004084,USR000958,landing,web,Web-Desktop,hi,2025-08-28 03:03:00,SES464680,Direct,1931,
EVT00004085,USR000958,rate_check,web,Web-Desktop,hi,2025-08-28 05:44:00,SES338319,Direct,,
EVT00004086,USR000959,landing,web,Android,hi,2025-08-05 09:07:00,SES246464,Referral,1026,
EVT00004087,USR000959,rate_check,web,Android,hi,2025-08-05 10:55:00,SES592173,Referral,,
