check_id,user_id,ts,amount_searched_inr,tenor_days,best_rate_shown_pa,banks_compared,booked_within_24h,time_on_page_seconds,language,device,city_tier,comparison_competitor
RC495162897,USR000846,2025-07-10 21:37:40,10000,90,8.39,6,False,204,en,Android,T2,self_compared
RC412621319,USR000717,2025-11-17 15:11:18,250000,730,6.87,7,False,24,hi,Web-Mobile,T1,none
RC110816056,USR000717,2025-08-11 15:40:44,25000,90,7.7,5,True,256,hi,Web-Mobile,T1,none
RC633281258,USR000717,2026-02-18 05:21:26,10000,1825,7.14,8,False,136,hi,Web-Mobile,T1,none
RC932178181,USR000147,2026-02-07 09:47:17,100000,90,7.86,6,False,67,en,Android,T2,jar.app
RC298531388,USR000500,2026-01-18 01:53:43,25000,365,7.8,7,False,352,te,Android,T2,wint
RC202080420,USR000500,2025-10-11 02:27:00,500000,730,7.32,2,False,21,te,Android,T2,none
RC831833230,USR000500,2026-02-12 09:08:08,500000,90,7.09,6,False,323,te,Android,T2,wint
RC744482117,USR000853,2025-06-03 01:23:53,1000000,90,7.68,6,True,380,kn,Web-Desktop,T2,jar.app
RC153732798,USR000853,2026-02-21 03:44:04,100000,180,8.56,5,False,210,kn,Web-Desktop,T2,jar.app
RC701204242,USR000853,2026-03-04 02:48:11,50000,90,6.89,8,False,380,kn,Web-Desktop,T2,stable_money
RC551892142,USR000853,2025-11-20 03:34:55,10000,1825,7.8,7,False,73,kn,Web-Desktop,T2,stable_money
RC842173755,USR000853,2025-09-23 07:48:35,50000,365,8.18,2,False,357,kn,Web-Desktop,T2,stable_money
RC514215763,USR000333,2026-02-15 16:26:27,250000,90,8.19,7,False,66,en,iOS,T2,fixed.com
RC730473551,USR000333,2025-12-23 05:05:55,25000,1825,6.9,7,False,157,en,iOS,T2,wint
RC161236603,USR000333,2026-03-21 02:51:36,10000,90,7.01,3,False,370,en,iOS,T2,wint
RC200711155,USR000333,2026-02-20 23:14:25,500000,1825,7.36,4,False,58,en,iOS,T2,fixed.com
RC733340226,USR000333,2025-08-28 18:39:39,10000,365,6.83,3,True,201,en,iOS,T2,self_compared
RC156389164,USR000333,2026-03-07 14:00:21,250000,90,7.6,2,False,251,en,iOS,T2,jar.app
RC867279102,USR000440,2026-02-10 15:15:56,50000,730,7.85,7,False,64,bn,Android,T2,self_compared
RC206235852,USR000313,2025-09-06 18:26:30,25000,90,7.69,6,False,381,hi,Android,T2,self_compared
RC453045710,USR000313,2025-07-29 07:14:24,100000,730,8.51,4,False,187,hi,Android,T2,none
RC368585578,USR000313,2026-03-06 05:08:07,25000,1825,8.08,5,False,38,hi,Android,T2,wint
RC168291649,USR000313,2025-08-27 22:18:36,100000,365,8.32,6,False,151,hi,Android,T2,fixed.com
RC352997934,USR000313,2025-08-16 17:10:24,500000,180,7.16,6,False,279,hi,Android,T2,fixed.com
RC617926494,USR000313,2026-03-26 06:54:59,10000,365,7.94,8,False,263,hi,Android,T2,fixed.com
RC574077096,USR000027,2025-12-21 16:27:42,100000,365,7.68,3,False,340,hi,Android,T1,fixed.com
RC219045960,USR000027,2026-03-01 02:29:45,50000,365,6.95,3,False,218,hi,Android,T1,fixed.com
RC504622911,USR000027,2026-02-14 08:31:14,25000,90,6.82,7,True,70,hi,Android,T1,fixed.com
RC924462565,USR000422,2025-09-07 00:50:42,25000,365,6.63,3,True,216,en,Android,T3,wint
RC180681653,USR000422,2026-02-25 03:46:13,50000,90,7.31,6,False,52,en,Android,T3,fixed.com
RC697240979,USR000422,2025-10-28 11:21:12,100000,90,7.72,2,False,321,en,Android,T3,none
RC714233644,USR000422,2025-09-19 11:11:00,500000,90,7.55,8,False,408,en,Android,T3,none
RC362563806,USR000422,2025-10-18 15:41:25,50000,90,6.64,3,False,241,en,Android,T3,stable_money
RC479704614,USR000182,2026-01-06 11:17:09,250000,180,8.6,4,False,279,en,iOS,T1,jar.app
RC686864644,USR000182,2025-08-18 07:15:50,100000,730,7.04,3,False,348,en,iOS,T1,wint
RC109024438,USR000182,2026-02-11 19:27:49,500000,1825,7.03,3,False,157,en,iOS,T1,self_compared
RC486969809,USR000182,2025-09-03 15:55:20,50000,730,7.68,7,False,204,en,iOS,T1,wint
RC456715487,USR000105,2025-09-22 02:07:24,50000,90,7.0,3,True,15,en,Android,T2,fixed.com
RC666857466,USR000105,2025-09-29 18:34:01,250000,730,8.01,3,False,153,en,Android,T2,fixed.com
RC318533676,USR000028,2025-07-23 17:14:52,100000,730,8.38,5,False,33,hi,iOS,T3,fixed.com
RC277241004,USR000028,2026-02-12 03:45:19,100000,180,7.84,5,False,346,hi,iOS,T3,self_compared
RC419095679,USR000028,2025-07-07 06:24:14,50000,365,6.84,8,False,319,hi,iOS,T3,wint
RC830314076,USR000028,2026-02-26 11:10:13,250000,1825,7.13,5,False,45,hi,iOS,T3,jar.app
RC541322232,USR000448,2025-06-08 00:08:31,25000,730,8.49,2,False,125,hi,Android,T3,jar.app
RC636481289,USR000448,2025-07-27 13:34:47,250000,730,8.01,2,False,394,hi,Android,T3,jar.app
RC251934659,USR000448,2025-11-19 22:56:58,1000000,90,7.35,3,False,35,hi,Android,T3,self_compared
RC429822280,USR000008,2025-06-15 05:30:29,50000,365,7.92,3,False,181,ta,iOS,T1,stable_money
RC797831936,USR000008,2025-06-02 19:15:54,25000,90,7.54,3,True,344,ta,iOS,T1,wint
RC667740064,USR000008,2025-10-11 15:13:45,500000,730,7.83,7,True,139,ta,iOS,T1,fixed.com
RC282973579,USR000008,2025-09-16 20:43:47,50000,365,8.31,2,False,102,ta,iOS,T1,wint
RC820741722,USR000008,2026-02-07 03:41:47,500000,90,8.45,7,False,234,ta,iOS,T1,none
RC872798664,USR000829,2025-12-03 19:20:33,50000,365,8.38,4,False,290,mr,iOS,T2,jar.app
RC394161325,USR000829,2026-01-02 08:39:20,10000,1825,7.04,2,False,308,mr,iOS,T2,stable_money
RC789835214,USR000829,2025-10-17 22:48:48,1000000,1825,8.32,5,True,92,mr,iOS,T2,jar.app
RC668830874,USR000829,2025-08-01 10:17:07,500000,730,7.61,3,True,411,mr,iOS,T2,wint
RC413756033,USR000829,2025-11-20 11:37:33,100000,1825,8.34,7,True,310,mr,iOS,T2,stable_money
RC998097258,USR000829,2025-09-13 18:11:58,1000000,365,7.46,3,False,230,mr,iOS,T2,jar.app
RC582522172,USR000487,2025-11-21 07:50:42,250000,1825,7.0,8,True,370,mr,Android,T3,wint
RC516546351,USR000487,2025-11-19 05:34:15,500000,730,7.29,8,False,311,mr,Android,T3,none
RC283143704,USR000966,2025-12-26 12:41:38,25000,90,6.64,7,False,12,mr,Android,T2,wint
RC105671699,USR000966,2026-01-04 19:56:30,50000,180,7.23,8,False,233,mr,Android,T2,fixed.com
RC957363568,USR000966,2025-11-27 18:00:42,25000,730,8.26,6,False,343,mr,Android,T2,jar.app
RC696564941,USR000966,2025-09-30 19:05:17,500000,90,7.26,2,False,148,mr,Android,T2,fixed.com
RC670322708,USR000966,2026-03-12 12:40:22,500000,90,7.04,5,False,65,mr,Android,T2,self_compared
RC908514701,USR000966,2025-07-28 05:48:25,10000,90,6.8,4,True,214,mr,Android,T2,none
RC191569932,USR000069,2025-12-15 17:47:39,50000,365,8.39,7,True,310,ta,iOS,T3,self_compared
RC270976475,USR000070,2025-12-31 01:01:17,250000,1825,8.41,8,False,77,en,Android,T1,fixed.com
RC412593546,USR000070,2025-09-13 11:01:24,25000,180,8.3,4,False,256,en,Android,T1,wint
RC209844711,USR000070,2026-02-22 00:52:12,250000,1825,6.6,8,False,244,en,Android,T1,stable_money
RC107552516,USR000540,2025-07-10 08:09:19,50000,730,8.38,8,False,269,hi,Android,T1,self_compared
RC313522399,USR000540,2025-09-22 00:25:47,1000000,1825,8.42,5,False,102,hi,Android,T1,self_compared
RC865812626,USR000540,2025-12-07 03:13:24,1000000,180,7.7,6,True,349,hi,Android,T1,stable_money
RC253642913,USR000856,2026-02-05 00:48:02,10000,730,8.02,8,False,327,hi,iOS,T3,self_compared
RC214549629,USR000856,2025-06-06 11:19:50,500000,90,7.75,5,False,53,hi,iOS,T3,jar.app
RC710150687,USR000051,2025-12-24 18:09:51,100000,730,7.83,4,False,243,ta,iOS,T3,stable_money
RC612125147,USR000051,2025-09-17 08:35:40,500000,365,6.5,6,False,419,ta,iOS,T3,wint
RC384695666,USR000051,2026-02-08 13:36:56,50000,730,6.56,2,False,191,ta,iOS,T3,wint
RC489630827,USR000051,2025-06-18 15:40:07,25000,730,6.78,4,False,355,ta,iOS,T3,wint
RC448770508,USR000051,2026-02-03 22:21:41,100000,90,7.13,6,False,189,ta,iOS,T3,jar.app
RC321450077,USR000051,2025-06-30 21:27:15,10000,180,7.3,7,False,27,ta,iOS,T3,jar.app
RC249676788,USR000827,2025-11-27 22:27:50,100000,730,7.53,2,False,124,te,Android,T2,wint
RC461699847,USR000827,2025-09-16 09:08:21,1000000,730,6.53,2,False,325,te,Android,T2,fixed.com
RC716166926,USR000827,2025-07-10 20:18:01,1000000,1825,8.08,2,False,87,te,Android,T2,stable_money
RC453842058,USR000827,2026-01-22 08:02:58,500000,1825,8.54,8,False,64,te,Android,T2,self_compared
RC341658655,USR000827,2025-07-17 22:44:47,100000,180,8.28,7,True,242,te,Android,T2,self_compared
RC981944622,USR000827,2026-03-22 10:56:51,10000,180,6.62,7,False,46,te,Android,T2,wint
RC321082584,USR000527,2025-08-06 23:40:14,50000,730,7.8,7,True,408,mr,Android,T3,stable_money
RC524334639,USR000527,2026-03-04 21:09:38,50000,365,6.77,8,True,310,mr,Android,T3,none
RC819234344,USR000527,2025-11-02 02:12:46,100000,365,7.51,3,False,126,mr,Android,T3,stable_money
RC360234175,USR000527,2025-06-22 23:10:55,100000,90,8.33,3,True,354,mr,Android,T3,none
RC898864431,USR000813,2025-06-24 08:29:57,100000,1825,6.78,7,True,176,gu,Web-Mobile,T2,none
RC566866041,USR000813,2025-09-13 00:36:10,25000,180,7.49,5,False,384,gu,Web-Mobile,T2,jar.app
RC150301116,USR000813,2026-01-01 21:33:31,50000,730,7.96,5,False,13,gu,Web-Mobile,T2,jar.app
RC738882523,USR000677,2025-12-30 13:05:00,10000,90,8.31,7,False,349,mr,iOS,T2,fixed.com
RC591848973,USR000677,2025-09-02 23:43:07,10000,730,6.67,3,False,24,mr,iOS,T2,self_compared
RC743865470,USR000677,2026-01-07 03:50:49,10000,180,8.38,7,True,116,mr,iOS,T2,fixed.com
RC686988613,USR000677,2026-03-12 21:17:06,100000,180,8.14,7,False,170,mr,iOS,T2,fixed.com
RC472714972,USR000677,2025-07-21 21:37:14,50000,90,7.25,5,False,157,mr,iOS,T2,jar.app
RC490093623,USR000677,2025-08-20 06:42:26,1000000,365,7.54,2,False,236,mr,iOS,T2,none
RC152866158,USR000968,2025-08-17 05:22:38,50000,730,7.62,6,False,185,hi,Web-Desktop,T2,wint
RC151735785,USR000821,2026-03-13 00:18:41,250000,90,8.38,2,False,227,ta,Android,T1,jar.app
RC686181632,USR000117,2025-11-09 11:52:24,50000,1825,6.78,5,False,189,hi,Android,T1,self_compared
RC870067184,USR000117,2025-09-16 17:45:40,100000,730,6.99,4,False,174,hi,Android,T1,none
RC596120982,USR000117,2026-03-26 02:26:32,250000,365,7.85,8,False,154,hi,Android,T1,wint
RC328995001,USR000117,2025-09-15 04:54:47,25000,1825,8.0,4,False,66,hi,Android,T1,stable_money
RC334190832,USR000117,2025-11-30 20:23:30,10000,180,7.89,7,False,202,hi,Android,T1,fixed.com
RC481768529,USR000117,2026-02-21 16:57:10,50000,90,6.72,5,False,398,hi,Android,T1,stable_money
RC832956073,USR000953,2025-08-10 02:05:49,10000,730,7.03,7,False,91,ta,iOS,T2,self_compared
RC349833961,USR000953,2025-12-02 09:33:30,100000,730,8.32,7,False,242,ta,iOS,T2,stable_money
RC477173158,USR000953,2025-07-12 16:47:58,250000,365,7.25,7,False,77,ta,iOS,T2,self_compared
RC478973353,USR000699,2025-09-04 06:18:24,1000000,90,6.64,3,False,292,en,iOS,T2,fixed.com
RC438906563,USR000699,2025-11-26 20:37:38,25000,365,6.68,4,False,190,en,iOS,T2,self_compared
RC955378939,USR000699,2026-01-25 02:32:39,50000,730,6.54,8,False,184,en,iOS,T2,wint
RC378118368,USR000194,2025-09-15 13:47:46,50000,365,6.56,2,False,86,bn,Android,T3,self_compared
RC455574914,USR000194,2025-07-17 13:56:09,25000,730,8.27,4,False,12,bn,Android,T3,none
RC367007400,USR000194,2026-01-07 18:05:44,250000,1825,7.46,4,False,373,bn,Android,T3,fixed.com
RC694872769,USR000356,2025-06-21 12:00:40,25000,1825,7.75,7,True,157,hi,Android,T1,jar.app
RC105264955,USR000356,2025-06-16 03:45:03,500000,730,7.14,4,False,190,hi,Android,T1,none
RC929613321,USR000757,2025-12-20 13:57:42,1000000,1825,7.62,2,False,56,en,iOS,T2,jar.app
RC227408858,USR000757,2026-02-05 13:37:13,10000,180,7.69,5,False,134,en,iOS,T2,none
RC513712627,USR000757,2025-11-28 17:26:29,250000,180,8.16,6,False,309,en,iOS,T2,none
RC395603668,USR000187,2026-03-02 15:05:18,500000,180,7.64,6,False,282,bn,Android,T1,self_compared
RC753400275,USR000187,2025-07-25 01:06:54,10000,1825,8.58,5,True,400,bn,Android,T1,jar.app
RC141933473,USR000019,2026-02-22 02:41:04,50000,90,6.75,5,False,176,gu,Web-Desktop,T2,wint
RC943738200,USR000019,2026-01-12 13:57:19,500000,365,7.72,2,True,122,gu,Web-Desktop,T2,stable_money
RC372342988,USR000019,2025-08-04 23:20:29,250000,1825,8.35,4,False,261,gu,Web-Desktop,T2,fixed.com
RC353664209,USR000202,2025-09-22 12:25:31,50000,730,6.76,5,True,412,hi,Android,T2,wint
RC607697845,USR000371,2025-09-29 07:35:01,250000,365,7.77,4,True,259,en,Android,T2,self_compared
RC789840438,USR000935,2025-08-10 06:56:28,500000,730,7.2,4,False,194,hi,Android,T2,self_compared
RC754809738,USR000402,2025-10-17 00:38:54,500000,180,8.16,2,False,146,gu,Web-Desktop,T1,fixed.com
RC531693490,USR000585,2025-10-25 13:32:41,500000,1825,7.73,8,False,303,hi,Android,T1,self_compared
RC885453006,USR000355,2025-09-28 09:19:35,250000,180,7.01,8,False,318,hi,Web-Desktop,T2,jar.app
RC592814094,USR000355,2025-09-23 07:27:45,100000,365,8.06,6,True,367,hi,Web-Desktop,T2,fixed.com
RC741285723,USR000355,2025-07-21 05:04:15,250000,1825,8.13,3,False,272,hi,Web-Desktop,T2,jar.app
RC837200461,USR000355,2025-10-16 18:12:03,100000,90,7.88,4,False,40,hi,Web-Desktop,T2,fixed.com
RC658204829,USR000833,2025-09-12 16:33:18,25000,365,8.35,6,False,170,ta,Android,T3,self_compared
RC795853443,USR000833,2025-06-14 00:01:23,50000,730,7.24,4,False,206,ta,Android,T3,none
RC690519165,USR000833,2025-06-03 01:26:36,10000,1825,8.01,4,False,28,ta,Android,T3,wint
RC719105755,USR000833,2025-08-19 05:26:42,500000,90,7.4,7,True,304,ta,Android,T3,fixed.com
RC642546720,USR000833,2025-09-14 21:12:05,50000,365,6.64,8,True,295,ta,Android,T3,self_compared
RC601641329,USR000743,2026-02-08 12:28:24,250000,90,6.67,2,False,69,mr,Android,T1,none
RC382720674,USR000743,2025-09-28 05:43:40,250000,365,7.32,3,False,220,mr,Android,T1,self_compared
RC451578979,USR000743,2025-07-03 04:58:20,10000,180,7.73,5,False,60,mr,Android,T1,self_compared
RC551095010,USR000743,2025-06-02 08:33:48,500000,90,7.74,4,False,118,mr,Android,T1,jar.app
RC749867219,USR000602,2025-07-07 12:44:25,500000,365,6.6,3,False,382,bn,iOS,T3,fixed.com
RC562760794,USR000059,2025-09-03 18:05:01,50000,730,8.53,8,False,293,en,Web-Mobile,T3,stable_money
RC208816092,USR000059,2025-08-20 04:57:08,250000,180,8.15,5,False,77,en,Web-Mobile,T3,self_compared
RC669732636,USR000059,2026-01-29 05:23:29,500000,90,7.77,4,False,413,en,Web-Mobile,T3,wint
RC254147497,USR000663,2025-10-06 13:41:32,25000,1825,7.75,4,False,173,hi,Android,T2,jar.app
RC282963423,USR000663,2025-11-19 22:16:21,1000000,365,8.27,5,False,314,hi,Android,T2,none
RC128694580,USR000663,2026-03-10 20:28:07,500000,365,6.99,7,False,191,hi,Android,T2,jar.app
RC237334813,USR000702,2026-01-25 20:24:22,50000,1825,7.2,2,False,266,gu,Android,T3,fixed.com
RC344282036,USR000060,2025-08-07 00:20:33,25000,1825,7.79,5,False,46,hi,Web-Desktop,T1,self_compared
RC344000300,USR000060,2025-12-05 14:59:43,50000,180,6.6,8,False,323,hi,Web-Desktop,T1,none
RC121501632,USR000060,2025-12-22 14:08:44,10000,180,7.08,7,False,207,hi,Web-Desktop,T1,fixed.com
RC412430905,USR000060,2025-06-02 05:33:44,25000,365,6.95,6,False,374,hi,Web-Desktop,T1,fixed.com
RC500368758,USR000060,2025-08-09 01:30:22,10000,180,7.19,2,False,37,hi,Web-Desktop,T1,none
RC769857767,USR000060,2026-01-20 19:52:06,500000,1825,6.9,6,False,229,hi,Web-Desktop,T1,self_compared
RC456631093,USR000764,2025-12-14 21:49:41,1000000,1825,7.61,7,False,116,en,Android,T2,fixed.com
RC743640946,USR000764,2026-02-21 19:35:47,1000000,180,6.66,5,False,337,en,Android,T2,self_compared
RC317986347,USR000764,2025-10-17 17:00:20,500000,730,7.54,7,False,353,en,Android,T2,jar.app
RC292882631,USR000764,2026-02-20 23:43:52,25000,180,8.27,8,False,153,en,Android,T2,self_compared
RC304290638,USR000764,2025-07-30 10:32:07,500000,180,7.44,7,False,239,en,Android,T2,none
RC264697815,USR000074,2025-09-22 10:49:26,1000000,180,7.47,2,False,369,hi,Android,T1,jar.app
RC297278159,USR000074,2026-02-27 09:22:25,1000000,730,7.38,4,False,136,hi,Android,T1,none
RC162766162,USR000074,2025-06-25 13:22:31,250000,365,7.86,2,True,235,hi,Android,T1,jar.app
RC700918427,USR000074,2025-07-12 05:24:26,500000,90,7.64,4,False,248,hi,Android,T1,fixed.com
RC255032586,USR000064,2025-11-04 05:32:44,10000,365,6.67,3,False,401,en,Android,T3,jar.app
RC462245611,USR000064,2025-06-15 18:18:36,500000,730,6.63,7,False,94,en,Android,T3,self_compared
RC240390560,USR000064,2025-07-21 09:30:08,10000,90,7.78,6,False,159,en,Android,T3,wint
RC901855805,USR000064,2025-08-08 00:24:19,1000000,730,7.25,7,False,239,en,Android,T3,jar.app
RC484313602,USR000064,2025-09-22 12:27:38,25000,730,7.4,3,False,251,en,Android,T3,wint
RC191180945,USR000064,2025-12-05 04:04:41,10000,365,7.41,2,False,374,en,Android,T3,self_compared
RC298996027,USR000230,2025-08-12 08:41:22,50000,90,6.56,3,False,124,hi,Android,T1,self_compared
RC212166430,USR000230,2025-07-31 19:02:25,50000,180,8.49,2,False,124,hi,Android,T1,jar.app
RC392862210,USR000230,2025-11-30 19:56:30,25000,180,6.77,3,False,256,hi,Android,T1,stable_money
RC877965838,USR000230,2025-10-22 04:15:25,10000,1825,7.39,3,False,255,hi,Android,T1,jar.app
RC724644541,USR000230,2025-08-08 02:55:29,500000,90,8.58,2,False,124,hi,Android,T1,none
RC248859085,USR000230,2025-06-02 09:53:54,500000,365,8.6,8,False,367,hi,Android,T1,jar.app
RC679574243,USR000783,2025-06-24 05:09:21,250000,730,7.38,6,True,253,hi,iOS,T2,fixed.com
RC295340981,USR000783,2025-08-23 15:32:11,25000,730,8.22,4,True,8,hi,iOS,T2,fixed.com
RC397207679,USR000783,2025-10-11 08:58:08,100000,365,6.6,8,False,130,hi,iOS,T2,self_compared
RC918451974,USR000783,2025-06-30 19:35:13,10000,180,7.16,4,False,66,hi,iOS,T2,wint
RC357121861,USR000783,2026-03-04 01:35:07,50000,1825,6.56,2,False,162,hi,iOS,T2,wint
RC423668954,USR000783,2025-10-29 08:22:10,25000,180,6.57,2,False,241,hi,iOS,T2,wint
RC167153066,USR000913,2026-02-06 22:31:40,250000,90,7.55,5,False,74,ta,Web-Mobile,T1,none
RC817069582,USR000913,2025-12-18 19:58:23,50000,365,8.43,5,True,171,ta,Web-Mobile,T1,wint
RC654221704,USR000913,2025-07-21 16:42:30,50000,1825,6.74,8,False,207,ta,Web-Mobile,T1,fixed.com
RC331972440,USR000913,2025-06-03 15:32:18,250000,1825,7.41,6,False,262,ta,Web-Mobile,T1,jar.app
RC137739532,USR000913,2025-10-09 22:40:34,25000,365,8.51,2,True,407,ta,Web-Mobile,T1,none
RC349778072,USR000222,2025-09-22 09:23:59,250000,730,6.81,7,False,47,hi,iOS,T2,stable_money
RC424152302,USR000421,2026-01-01 09:10:44,100000,730,7.35,2,False,176,kn,iOS,T2,jar.app
RC979622257,USR000421,2025-08-12 12:32:08,500000,730,7.83,4,False,94,kn,iOS,T2,self_compared
RC560310136,USR000421,2026-02-22 20:36:20,1000000,730,7.57,5,True,372,kn,iOS,T2,self_compared
RC138531732,USR000421,2025-08-10 22:40:15,50000,90,7.38,8,False,197,kn,iOS,T2,none
RC298682822,USR000421,2026-02-18 19:42:42,100000,90,6.93,2,False,29,kn,iOS,T2,stable_money
RC336479532,USR000762,2025-10-01 08:57:13,25000,90,7.04,4,False,207,ta,iOS,T2,self_compared
RC103618050,USR000762,2025-11-11 04:23:27,250000,365,8.03,5,False,137,ta,iOS,T2,stable_money
RC481617401,USR000762,2025-11-12 02:30:33,100000,365,7.67,6,False,165,ta,iOS,T2,self_compared
RC131348048,USR000972,2026-03-17 17:42:20,25000,1825,8.53,4,False,68,hi,iOS,T2,stable_money
RC421839267,USR000972,2025-11-18 13:45:33,25000,180,6.8,5,False,178,hi,iOS,T2,stable_money
RC359363565,USR000972,2025-10-20 21:57:21,50000,1825,8.15,7,False,174,hi,iOS,T2,self_compared
RC457627642,USR000881,2026-02-10 21:02:11,100000,180,8.2,4,False,336,hi,Android,T1,wint
RC582811906,USR000881,2025-11-28 09:24:48,10000,90,8.08,7,False,87,hi,Android,T1,fixed.com
RC244005122,USR000881,2025-07-06 17:52:33,50000,365,7.58,2,False,175,hi,Android,T1,none
RC393381652,USR000881,2025-09-30 10:22:47,500000,365,6.58,8,False,29,hi,Android,T1,self_compared
RC204467867,USR000881,2025-12-11 13:03:58,250000,730,6.51,2,False,55,hi,Android,T1,self_compared
RC837610819,USR000517,2025-07-08 23:00:55,10000,365,8.06,7,False,58,bn,Android,T2,self_compared
RC134531939,USR000517,2025-10-02 21:29:31,100000,180,8.35,2,True,328,bn,Android,T2,none
RC522305223,USR000517,2025-11-22 12:35:47,500000,1825,7.16,3,False,146,bn,Android,T2,wint
RC392759338,USR000517,2025-11-05 21:24:56,1000000,730,8.05,2,False,408,bn,Android,T2,self_compared
RC205024409,USR000517,2025-06-21 22:52:36,1000000,365,8.05,7,False,38,bn,Android,T2,jar.app
RC890560537,USR000038,2025-12-09 18:28:37,10000,180,7.55,4,False,274,kn,Android,T3,fixed.com
RC489951438,USR000534,2026-03-02 21:58:44,500000,1825,6.52,3,True,24,hi,Android,T3,stable_money
RC584860136,USR000534,2026-02-04 16:55:36,250000,365,7.8,7,False,220,hi,Android,T3,jar.app
RC496773168,USR000454,2025-11-16 01:58:30,1000000,365,8.22,8,False,97,en,Android,T3,jar.app
RC506444040,USR000454,2025-07-26 00:37:54,500000,365,8.09,3,False,126,en,Android,T3,wint
RC614481599,USR000454,2025-08-05 22:58:38,50000,1825,7.22,2,False,39,en,Android,T3,stable_money
RC194040945,USR000584,2025-10-16 22:53:22,50000,365,6.57,6,True,293,hi,Web-Mobile,T2,stable_money
RC376154976,USR000288,2025-11-03 13:20:18,10000,365,7.17,4,True,306,mr,Web-Mobile,T2,fixed.com
RC366443207,USR000288,2026-03-09 01:28:36,25000,180,8.49,7,False,117,mr,Web-Mobile,T2,fixed.com
RC679022821,USR000288,2025-12-24 05:58:16,10000,365,8.24,5,False,301,mr,Web-Mobile,T2,jar.app
RC468721811,USR000288,2025-08-02 14:37:58,1000000,180,7.19,7,False,226,mr,Web-Mobile,T2,none
RC107993686,USR000288,2025-06-26 13:02:54,10000,180,8.17,4,False,35,mr,Web-Mobile,T2,self_compared
RC226239287,USR000872,2025-08-13 21:55:13,10000,180,7.03,2,False,124,ta,Android,T1,fixed.com
RC675368606,USR000872,2025-12-26 23:01:27,50000,180,7.35,5,False,194,ta,Android,T1,self_compared
RC862216111,USR000872,2026-02-22 06:13:41,250000,180,8.56,8,False,243,ta,Android,T1,none
RC972720012,USR000872,2025-09-10 01:24:36,100000,730,6.8,8,True,45,ta,Android,T1,stable_money
RC670811450,USR000872,2025-09-25 11:31:10,500000,90,7.13,5,False,66,ta,Android,T1,none
