pg_txn_id,order_id,ts,user_id,gateway,method,amount_inr,status,failure_code,merchant_category,card_network,is_recurring,mandate_id
PG89394905357860,ORD99858794750,2025-08-08 03:13:26,USR000855,Paytm-PG,UPI,49025.51,FAILED,AUTH_TIMEOUT,ecommerce,,False,
PG57976620171608,ORD19078246519,2026-04-08 03:51:10,USR000386,BillDesk,NB,39462.47,CAPTURED,,investment,,False,
PG31830112200484,ORD81016169183,2026-01-11 14:46:07,USR000386,CCAvenue,CC,47552.0,CAPTURED,,utility,AMEX,True,
PG15587627439854,ORD91815421483,2025-05-22 18:15:04,USR000386,Razorpay,UPI,16822.47,CAPTURED,,ecommerce,,False,
PG40401767483930,ORD43186913626,2026-01-22 08:47:46,USR000386,BillDesk,UPI,21012.31,CAPTURED,,ecommerce,,False,
PG49949392187147,ORD52479914694,2025-06-09 14:54:52,USR000386,CCAvenue,NB,44965.03,CAPTURED,,fd_booking,,False,
PG73601251621852,ORD27028010828,2025-03-11 06:36:48,USR000386,Razorpay,UPI,26307.62,CAPTURED,,utility,,False,
PG63405539852053,ORD38940463372,2026-04-03 00:37:33,USR000386,Cashfree,UPI,58299.19,CAPTURED,,utility,,True,
PG14592519759975,ORD39621847477,2025-04-07 20:27:51,USR000386,PayU,UPI,69240.9,CAPTURED,,utility,,False,
PG75447974195823,ORD72943187379,2026-03-17 09:42:48,USR000386,Paytm-PG,DC,4172.3,CAPTURED,,investment,RUPAY,False,
PG47704423737899,ORD66776146059,2026-04-01 10:34:07,USR000386,HDFC-PG,UPI,21228.92,CAPTURED,,recharge,,False,
PG29826156370570,ORD95742085728,2025-05-05 10:12:26,USR000641,Paytm-PG,UPI,64486.37,FAILED,CARD_BLOCKED,ecommerce,,False,
PG48517810067674,ORD78160606213,2026-04-22 06:07:14,USR000641,PayU,UPI,59230.51,CAPTURED,,utility,,False,
PG19756148171041,ORD52637080494,2025-11-05 12:36:21,USR000641,CCAvenue,EMI,16411.29,CAPTURED,,investment,,False,
PG90354258724612,ORD75525584141,2025-09-03 00:03:50,USR000641,CCAvenue,NB,51405.47,CAPTURED,,ecommerce,,True,
PG76915082238240,ORD81196254820,2026-01-05 10:45:04,USR000641,Cashfree,UPI,11948.86,CAPTURED,,fd_booking,,False,
PG58660517672255,ORD87723960873,2025-05-03 07:25:49,USR000641,PayU,UPI,65501.88,CAPTURED,,recharge,,False,MND1795777812
PG66169631298108,ORD82521604034,2025-08-06 19:59:00,USR000847,HDFC-PG,UPI,42872.06,CAPTURED,,insurance,,False,
PG61941979988895,ORD46504355964,2025-03-08 18:34:52,USR000847,HDFC-PG,DC,3346.9,CAPTURED,,ecommerce,AMEX,False,
PG43872839199567,ORD73226324869,2025-11-20 08:25:09,USR000847,CCAvenue,UPI,48974.4,CAPTURED,,ecommerce,,True,MND2925076688
PG66070605387173,ORD49016547733,2025-10-02 01:03:04,USR000847,BillDesk,UPI,27138.32,FAILED,3DS_FAIL,fd_booking,,False,
PG71212448358204,ORD21447643181,2025-04-13 21:13:29,USR000847,Paytm-PG,EMI,29735.01,CAPTURED,,investment,,False,
PG85421346572485,ORD51896159229,2026-01-31 04:46:29,USR000847,BillDesk,Wallet,7632.85,CAPTURED,,utility,,True,
PG20260323331015,ORD81833267758,2025-03-30 01:05:06,USR000847,HDFC-PG,UPI,48434.75,CAPTURED,,investment,,False,
PG52367004103547,ORD47004403947,2025-01-27 07:45:42,USR000633,Cashfree,UPI,26271.28,CAPTURED,,investment,,False,
PG37979661405205,ORD28767786350,2026-01-22 03:52:29,USR000633,PayU,NB,34836.18,CAPTURED,,investment,,False,
PG45174771116324,ORD86255383089,2025-07-20 13:19:17,USR000633,Cashfree,EMI,11250.07,FAILED,ISSUER_DECLINED,investment,,False,
PG79955669477169,ORD66984279591,2025-08-30 02:27:55,USR000633,BillDesk,UPI,38964.3,FAILED,OTP_NOT_ENTERED,recharge,,False,
PG21035328768805,ORD34705035156,2025-12-02 08:14:35,USR000633,CCAvenue,DC,54656.55,CAPTURED,,ecommerce,MC,False,
PG38164347166859,ORD19415151871,2025-07-27 19:06:17,USR000633,BillDesk,UPI,43419.85,CAPTURED,,ecommerce,,False,
PG94542568742548,ORD79606098340,2025-01-07 11:12:07,USR000633,CCAvenue,UPI,45762.67,CAPTURED,,utility,,False,
PG14666378434827,ORD99871883495,2025-10-06 21:58:36,USR000633,CCAvenue,UPI,65858.63,CAPTURED,,investment,,True,
PG24020056649715,ORD70304304064,2025-08-05 02:26:18,USR000568,Razorpay,NB,59113.79,FAILED,CARD_BLOCKED,ecommerce,,False,
PG27434172311629,ORD68402090660,2026-02-27 00:54:35,USR000568,Razorpay,UPI,48098.38,CAPTURED,,fd_booking,,False,
PG23622708570024,ORD42166961761,2025-01-06 11:21:36,USR000568,Cashfree,UPI,55901.93,CAPTURED,,ecommerce,,False,
PG19913129509542,ORD77986370947,2025-03-06 20:08:46,USR000568,Paytm-PG,NB,53185.99,CAPTURED,,ecommerce,,False,
PG62032176214870,ORD72692058095,2025-07-04 00:53:00,USR000568,Cashfree,UPI,38211.95,CAPTURED,,fd_booking,,False,
PG59994001570816,ORD25759178653,2025-07-20 15:39:00,USR000568,Paytm-PG,UPI,27428.48,CAPTURED,,ecommerce,,True,
PG36301090360238,ORD18726471205,2025-06-03 02:16:38,USR000568,Paytm-PG,UPI,13696.27,CAPTURED,,ecommerce,,False,
PG41168858751317,ORD26803003478,2026-03-13 15:17:49,USR000568,CCAvenue,UPI,20509.92,CAPTURED,,utility,,False,
PG61149728296181,ORD25500864330,2025-02-10 09:53:08,USR000568,PayU,UPI,26515.66,CAPTURED,,insurance,,False,
PG30962529827706,ORD99583567710,2025-08-24 06:23:29,USR000296,HDFC-PG,UPI,57702.24,CAPTURED,,ecommerce,,False,
PG53812350224026,ORD71164815597,2026-01-06 15:12:36,USR000296,Cashfree,NB,57005.22,CAPTURED,,utility,,False,
PG88885154416346,ORD72501555965,2025-02-22 11:17:41,USR000296,Razorpay,UPI,50726.94,CAPTURED,,utility,,False,
PG66225694649535,ORD19998848398,2025-10-04 12:55:23,USR000296,Cashfree,UPI,65196.24,CAPTURED,,investment,,False,
PG20586814927921,ORD19824556968,2026-02-21 19:57:32,USR000296,HDFC-PG,EMI,62719.77,CAPTURED,,utility,,False,
PG57589099476975,ORD27180816176,2025-01-07 19:58:22,USR000296,HDFC-PG,UPI,20700.64,CAPTURED,,utility,,False,
PG15230200676362,ORD76098140137,2025-05-02 12:10:00,USR000296,Paytm-PG,NB,18840.15,CAPTURED,,insurance,,False,
PG87436858595227,ORD59517630852,2025-10-31 10:25:48,USR000296,HDFC-PG,UPI,21347.16,CAPTURED,,insurance,,False,
PG93594389502940,ORD11514738343,2025-08-23 04:45:31,USR000296,BillDesk,CC,37430.74,CAPTURED,,recharge,VISA,True,MND3367552507
PG72148347106268,ORD17902390082,2025-08-23 23:59:00,USR000447,Cashfree,UPI,63748.25,CAPTURED,,insurance,,False,
PG29259118129957,ORD76003608505,2025-12-26 19:14:46,USR000447,Razorpay,UPI,23037.96,CAPTURED,,recharge,,False,
PG45437050231817,ORD11181925865,2025-01-11 00:17:16,USR000447,BillDesk,NB,52006.2,CAPTURED,,recharge,,True,
PG27218040465152,ORD41000925885,2025-03-08 21:56:51,USR000447,BillDesk,DC,34897.15,CAPTURED,,utility,MC,False,
PG76762017752680,ORD14187274034,2025-02-19 18:50:42,USR000447,BillDesk,DC,55938.78,FAILED,CARD_BLOCKED,investment,MC,False,
PG70508584635096,ORD98881247233,2025-10-24 21:13:57,USR000983,PayU,UPI,717.61,CAPTURED,,investment,,False,
PG91286089717176,ORD69799268997,2025-12-27 14:30:07,USR000187,Paytm-PG,DC,44572.69,CAPTURED,,ecommerce,RUPAY,False,MND9321846632
PG15959993056205,ORD81073164392,2025-10-17 04:07:03,USR000187,Razorpay,DC,62702.43,CAPTURED,,insurance,MC,True,
PG28112663378702,ORD62588143732,2025-04-17 17:30:46,USR000187,Cashfree,UPI,7815.73,CAPTURED,,ecommerce,,False,
PG91835035553593,ORD47342165537,2025-08-03 03:53:13,USR000187,Paytm-PG,UPI,33740.63,CAPTURED,,investment,,False,
PG63843590631410,ORD64465315860,2026-04-16 01:27:13,USR000187,BillDesk,CC,58963.45,CAPTURED,,recharge,AMEX,False,
PG77091707677984,ORD45763363123,2025-11-17 17:42:06,USR000187,CCAvenue,UPI,42814.08,CAPTURED,,fd_booking,,False,MND5829227091
PG51152490336605,ORD40076661503,2026-04-13 10:03:59,USR000187,Razorpay,NB,13791.6,CAPTURED,,recharge,,True,
PG45964607976100,ORD29576915911,2025-06-19 18:43:39,USR000187,CCAvenue,NB,11304.82,CAPTURED,,ecommerce,,False,
PG93231465907132,ORD62990756516,2026-04-08 17:10:23,USR000187,CCAvenue,UPI,1188.64,CAPTURED,,utility,,False,
PG10209385894863,ORD89524340565,2025-07-20 09:58:41,USR000187,Cashfree,UPI,41246.43,CAPTURED,,ecommerce,,True,
PG69943320230056,ORD90427350257,2026-01-05 08:33:02,USR000201,Razorpay,UPI,7403.56,CAPTURED,,utility,,False,
PG53075925874569,ORD64830132923,2025-09-24 12:46:44,USR000201,Paytm-PG,UPI,31956.38,CAPTURED,,investment,,False,
PG30312498334764,ORD80174071846,2025-04-16 01:26:45,USR000201,HDFC-PG,DC,51459.24,CAPTURED,,investment,AMEX,False,MND7153917406
PG56099743248299,ORD53303439165,2025-10-31 03:52:14,USR000201,Cashfree,UPI,41248.33,AUTHORIZED,ISSUER_DECLINED,recharge,,False,
PG43466982844561,ORD59853915041,2026-04-02 20:52:20,USR000201,BillDesk,DC,69333.47,CAPTURED,,ecommerce,MC,False,
PG72873060077654,ORD84207553877,2025-03-21 04:05:51,USR000201,HDFC-PG,CC,15470.08,CAPTURED,,fd_booking,MC,False,
PG83895770742596,ORD36210934919,2026-04-17 22:25:52,USR000201,CCAvenue,Wallet,24823.27,CAPTURED,,investment,,False,
PG10455422087012,ORD91373783323,2026-01-09 02:17:30,USR000201,HDFC-PG,UPI,71391.3,CAPTURED,,investment,,False,
PG56213239316692,ORD27639568325,2025-02-17 12:13:18,USR000201,Razorpay,UPI,26443.4,FAILED,FRAUD_FLAG,ecommerce,,False,
PG33759676329742,ORD56565713383,2026-02-01 20:22:00,USR000201,BillDesk,Wallet,72476.05,FAILED,CARD_BLOCKED,investment,,False,
PG53749864792685,ORD96834571602,2025-12-28 18:02:24,USR000816,Paytm-PG,CC,55150.09,CAPTURED,,utility,AMEX,False,
PG51506165953548,ORD29190870122,2025-05-12 18:59:36,USR000816,Razorpay,NB,10008.27,CAPTURED,,investment,,False,MND5651425974
PG45001674554618,ORD30459984756,2025-02-23 10:10:50,USR000816,Paytm-PG,UPI,46458.54,CAPTURED,,investment,,False,
PG41086659426603,ORD66161463192,2025-10-22 02:56:52,USR000816,Cashfree,UPI,70509.07,FAILED,OTP_NOT_ENTERED,insurance,,False,
PG67175451483140,ORD14253526865,2026-02-28 17:46:43,USR000816,Cashfree,UPI,63669.8,CAPTURED,,recharge,,False,
PG23528094930087,ORD33572962600,2026-02-25 19:00:22,USR000816,Paytm-PG,UPI,18973.25,FAILED,OTP_NOT_ENTERED,fd_booking,,False,
PG23565703630670,ORD54316769098,2025-08-27 04:54:14,USR000739,HDFC-PG,NB,65892.46,CAPTURED,,recharge,,False,
PG98911643726879,ORD33311183215,2025-09-08 20:57:18,USR000739,Razorpay,UPI,21660.2,CAPTURED,,insurance,,True,
PG60363617197046,ORD90457325667,2025-02-10 00:42:55,USR000739,PayU,CC,24508.02,CAPTURED,,ecommerce,VISA,False,
PG82668836063044,ORD15833696259,2025-06-15 13:47:37,USR000739,PayU,UPI,22588.56,CAPTURED,,investment,,False,
PG60813857004902,ORD50326952951,2025-08-30 07:50:22,USR000739,PayU,CC,58069.88,CAPTURED,,ecommerce,RUPAY,False,
PG36433020617936,ORD95952005348,2025-03-18 10:31:10,USR000739,Razorpay,CC,32162.29,CAPTURED,,ecommerce,AMEX,False,
PG12048716487468,ORD75843483791,2025-05-30 09:34:20,USR000739,HDFC-PG,UPI,72069.3,REFUNDED,,insurance,,False,
PG76590234447826,ORD57240264945,2025-07-24 07:10:48,USR000739,CCAvenue,UPI,13392.41,CAPTURED,,insurance,,False,MND4932074697
PG34867227280030,ORD24009701388,2025-12-16 07:31:20,USR000739,Razorpay,UPI,31404.49,CAPTURED,,ecommerce,,False,
PG47981672936904,ORD47759570338,2025-03-31 17:09:12,USR000739,BillDesk,NB,41580.53,CAPTURED,,utility,,False,
PG80372212440555,ORD27346768526,2025-05-25 04:54:34,USR000739,Cashfree,UPI,13144.12,CAPTURED,,utility,,False,
PG39207534852115,ORD69656491706,2025-10-08 02:48:19,USR000048,PayU,NB,15686.12,CAPTURED,,ecommerce,,False,
PG13662684446617,ORD99155553477,2026-01-16 11:17:44,USR000048,PayU,UPI,22354.74,CAPTURED,,utility,,False,
PG49295921952276,ORD85282170537,2025-02-01 04:49:33,USR000048,Razorpay,UPI,66687.45,CAPTURED,,fd_booking,,False,
PG75557507061651,ORD61424720164,2025-04-07 13:41:49,USR000048,Cashfree,NB,33412.62,CAPTURED,,fd_booking,,True,
PG85404075625731,ORD21384798186,2026-01-29 11:15:49,USR000048,BillDesk,UPI,4842.36,AUTHORIZED,3DS_FAIL,ecommerce,,False,
PG48813214289570,ORD29883487675,2025-09-27 12:18:54,USR000048,PayU,EMI,61416.52,CAPTURED,,ecommerce,,False,
PG38894831538818,ORD68891563393,2025-07-15 14:52:12,USR000048,CCAvenue,UPI,49375.55,CAPTURED,,utility,,False,
PG38171280234861,ORD53077360623,2025-12-03 08:16:58,USR000132,Cashfree,UPI,73022.92,CAPTURED,,ecommerce,,False,
PG93046077931108,ORD45613075843,2025-03-28 09:13:37,USR000132,CCAvenue,UPI,65229.79,CAPTURED,,investment,,False,MND2421884686
PG45285423490125,ORD56640769853,2025-02-17 04:52:30,USR000132,Paytm-PG,UPI,64840.21,CAPTURED,,recharge,,False,MND3545822163
PG23742048490926,ORD99901133597,2025-01-25 02:58:03,USR000132,Razorpay,UPI,47121.56,CAPTURED,,investment,,False,
PG37270559854631,ORD94460683668,2025-02-23 20:35:47,USR000132,PayU,UPI,70827.37,CAPTURED,,ecommerce,,False,
PG44795069894806,ORD60986498365,2025-08-23 15:30:10,USR000132,HDFC-PG,UPI,34345.1,AUTHORIZED,INSUFFICIENT_BALANCE,utility,,False,
PG88358871249142,ORD76239360202,2025-08-02 20:03:33,USR000132,BillDesk,UPI,31415.01,CAPTURED,,fd_booking,,False,
PG16704155804985,ORD99472907969,2025-08-22 20:09:01,USR000132,PayU,UPI,32299.14,CAPTURED,,recharge,,True,
PG11891816450390,ORD30091677139,2025-10-04 03:26:56,USR000132,Razorpay,UPI,65545.25,CAPTURED,,investment,,False,MND7081676757
PG24043476867415,ORD87335462431,2025-04-08 10:25:12,USR000539,Razorpay,CC,58499.38,CAPTURED,,fd_booking,MC,False,MND1171224910
PG28852502531787,ORD14546486808,2025-09-08 08:03:48,USR000022,Razorpay,UPI,29115.65,CAPTURED,,insurance,,False,MND2887911869
PG47398565495620,ORD89841210754,2025-08-22 04:11:13,USR000022,Razorpay,Wallet,44747.22,CAPTURED,,utility,,False,
PG89747887440937,ORD68337338612,2025-08-24 18:42:22,USR000022,Paytm-PG,UPI,32557.01,CAPTURED,,fd_booking,,False,
PG19516627218869,ORD84886231347,2025-07-17 10:35:53,USR000022,HDFC-PG,DC,46541.7,CAPTURED,,recharge,VISA,False,
PG42890847207872,ORD41063626817,2025-12-15 04:42:18,USR000742,Cashfree,UPI,3671.57,CAPTURED,,recharge,,False,
PG34586051168423,ORD32970868078,2025-09-08 12:52:51,USR000742,BillDesk,UPI,9168.78,CAPTURED,,recharge,,False,
PG37671320928940,ORD91761700620,2026-05-04 13:22:59,USR000742,Razorpay,UPI,19549.65,CAPTURED,,investment,,True,
PG25363724013792,ORD89321409419,2025-10-18 21:09:09,USR000742,PayU,UPI,16411.67,CAPTURED,,ecommerce,,False,
PG80349782008779,ORD60838856908,2026-03-22 06:34:56,USR000742,Cashfree,NB,8951.79,CAPTURED,,recharge,,False,
PG71077471775703,ORD96707632700,2026-01-21 05:16:06,USR000742,Razorpay,UPI,47167.47,CAPTURED,,investment,,False,
PG58418781094290,ORD55760445255,2025-05-13 10:43:35,USR000742,HDFC-PG,CC,70817.84,CAPTURED,,ecommerce,AMEX,False,MND5934230789
PG25462251818721,ORD32197524411,2026-01-21 03:54:00,USR000178,BillDesk,NB,50537.13,CAPTURED,,fd_booking,,False,
PG12091289157593,ORD17270171191,2025-07-30 04:01:57,USR000178,Razorpay,UPI,73915.9,CAPTURED,,utility,,False,
PG60035512433951,ORD81669008821,2026-02-05 19:40:06,USR000178,Cashfree,CC,36053.31,CAPTURED,,recharge,AMEX,False,
PG16061005744999,ORD90541395356,2026-01-18 12:24:13,USR000178,CCAvenue,Wallet,37288.29,CAPTURED,,insurance,,True,
PG50541104517336,ORD97167698552,2026-01-18 04:30:16,USR000178,BillDesk,CC,58612.66,CAPTURED,,recharge,AMEX,False,
PG34521613816519,ORD57140889935,2025-06-03 22:12:30,USR000178,HDFC-PG,NB,48383.23,CAPTURED,,ecommerce,,False,
PG37110791330202,ORD92296741726,2025-04-16 22:21:24,USR000178,PayU,CC,50238.82,CAPTURED,,ecommerce,MC,False,
PG20852927481654,ORD42523212535,2026-01-31 13:11:12,USR000178,CCAvenue,UPI,56631.43,CAPTURED,,utility,,False,
PG66778499105773,ORD81417663533,2026-04-12 07:50:20,USR000178,CCAvenue,NB,67087.71,CAPTURED,,fd_booking,,False,
PG68803611437812,ORD83102013107,2025-12-25 19:09:43,USR000652,Paytm-PG,UPI,11626.55,CAPTURED,,ecommerce,,False,
PG64408759746336,ORD81230781703,2025-11-16 06:01:03,USR000652,Cashfree,CC,52803.5,CAPTURED,,utility,AMEX,False,
PG72210115497816,ORD88681282563,2025-11-11 12:12:49,USR000652,Razorpay,UPI,25298.81,CAPTURED,,utility,,True,
PG98396401223334,ORD80035303227,2025-08-30 03:03:25,USR000618,Razorpay,UPI,3026.35,CAPTURED,,fd_booking,,False,
PG11498356567673,ORD29844643098,2025-05-23 14:19:03,USR000618,HDFC-PG,UPI,2098.28,REFUNDED,,insurance,,False,MND4136494782
PG37736299351694,ORD17103263929,2025-07-17 02:11:38,USR000618,CCAvenue,UPI,14712.08,CAPTURED,,fd_booking,,True,
PG84660131688751,ORD55405181929,2025-11-14 17:00:41,USR000618,HDFC-PG,UPI,2686.06,CAPTURED,,fd_booking,,False,MND4531874398
PG91461359416270,ORD59474856134,2025-02-09 05:38:58,USR000618,PayU,UPI,4227.79,CAPTURED,,insurance,,False,
PG28460763409512,ORD78325235009,2026-03-20 19:30:08,USR000618,Cashfree,UPI,37224.69,REFUNDED,,investment,,False,
PG56086748331571,ORD38646813381,2025-09-16 16:15:39,USR000341,Cashfree,UPI,38007.3,CAPTURED,,fd_booking,,False,
PG88634236033930,ORD99752745581,2026-03-18 18:17:23,USR000341,BillDesk,UPI,13692.88,CAPTURED,,investment,,True,
PG24430149118317,ORD82629223145,2026-04-19 12:41:51,USR000341,CCAvenue,UPI,71778.49,CAPTURED,,investment,,True,
PG92572699722029,ORD54021393874,2026-01-26 06:18:50,USR000341,PayU,UPI,23734.58,CAPTURED,,recharge,,True,
PG99934380447333,ORD53716589202,2025-01-01 04:51:17,USR000341,Razorpay,UPI,14246.38,CAPTURED,,utility,,False,MND8441221561
PG30173459812754,ORD89355311646,2026-04-27 00:39:43,USR000341,HDFC-PG,UPI,13272.76,REFUNDED,,investment,,False,
PG86091566185061,ORD18093833965,2026-03-02 12:40:11,USR000157,CCAvenue,NB,34509.42,CAPTURED,,investment,,False,
PG30985950862623,ORD51357925123,2025-02-15 15:21:10,USR000157,Cashfree,Wallet,23918.49,CAPTURED,,ecommerce,,False,
PG58097222389062,ORD15131365526,2025-12-07 01:03:47,USR000157,CCAvenue,UPI,970.86,FAILED,INSUFFICIENT_BALANCE,fd_booking,,False,
PG11076615086233,ORD60391410629,2025-09-22 16:24:36,USR000157,Paytm-PG,UPI,22180.02,CAPTURED,,fd_booking,,False,MND5485437339
PG89681467455745,ORD28533838849,2025-02-16 21:09:37,USR000157,HDFC-PG,NB,26204.48,CAPTURED,,insurance,,True,
PG84201574050086,ORD98357796341,2025-01-06 19:28:33,USR000157,CCAvenue,UPI,27601.26,CAPTURED,,ecommerce,,False,
PG50120567075876,ORD68134201310,2025-08-23 12:32:25,USR000439,CCAvenue,DC,40489.51,CAPTURED,,fd_booking,RUPAY,True,MND6096576343
PG58002179493478,ORD52653581531,2026-01-02 16:13:05,USR000114,Cashfree,UPI,61930.14,CAPTURED,,utility,,False,
PG52243578583734,ORD12569991211,2025-02-06 11:04:20,USR000114,Razorpay,NB,18232.32,CAPTURED,,fd_booking,,True,MND5717903449
PG16247360241854,ORD72278562652,2026-03-11 07:29:06,USR000114,CCAvenue,Wallet,46891.64,CAPTURED,,ecommerce,,False,
PG74095539563651,ORD34954989865,2025-06-15 03:33:51,USR000114,Paytm-PG,CC,63611.6,CAPTURED,,insurance,AMEX,False,
PG97668234009307,ORD77516626059,2025-02-08 09:03:47,USR000800,Razorpay,UPI,24336.26,CAPTURED,,fd_booking,,False,
PG40215356401277,ORD57754472856,2026-01-02 17:13:38,USR000800,Razorpay,CC,12503.12,FAILED,AUTH_TIMEOUT,insurance,VISA,True,
PG91728085842401,ORD43686590236,2025-04-07 14:50:23,USR000800,BillDesk,UPI,33274.6,CAPTURED,,insurance,,False,
PG14584443751734,ORD46565999627,2025-01-25 09:56:25,USR000800,Paytm-PG,DC,70525.21,CAPTURED,,ecommerce,RUPAY,False,
PG49426243232492,ORD50720017208,2025-09-16 05:30:59,USR000800,BillDesk,DC,74036.63,CAPTURED,,investment,AMEX,False,MND5985243798
PG93924542708228,ORD65012346792,2025-10-01 00:43:35,USR000800,Cashfree,UPI,17353.88,REFUNDED,,ecommerce,,False,
PG14468085099003,ORD37114507318,2025-07-15 10:20:04,USR000800,Razorpay,UPI,16131.31,AUTHORIZED,FRAUD_FLAG,recharge,,False,
PG47434500559977,ORD79578681736,2025-08-18 20:24:41,USR000800,Cashfree,UPI,53657.63,CAPTURED,,fd_booking,,False,
PG75443648440656,ORD25579580047,2025-02-11 17:03:00,USR000454,HDFC-PG,DC,40136.14,CAPTURED,,investment,RUPAY,True,
PG64085878556688,ORD26810870986,2025-01-08 21:09:44,USR000454,CCAvenue,UPI,3618.97,CAPTURED,,insurance,,False,
PG63518424012475,ORD54691875217,2026-01-16 05:07:51,USR000454,PayU,UPI,22983.47,CAPTURED,,investment,,False,MND7311010952
PG99484971455540,ORD92385243574,2025-02-12 13:19:40,USR000454,BillDesk,UPI,74668.57,CAPTURED,,recharge,,False,
PG70037083543486,ORD25928675099,2026-04-01 18:02:43,USR000454,Cashfree,UPI,49398.38,CAPTURED,,ecommerce,,False,
PG74061443676786,ORD69934211382,2026-01-13 10:15:21,USR000454,Cashfree,UPI,9212.4,CAPTURED,,investment,,False,
PG29444910144884,ORD84560549453,2026-04-21 09:49:10,USR000796,Razorpay,UPI,64861.42,FAILED,CARD_BLOCKED,investment,,False,MND5472519404
PG40794955659780,ORD88800569131,2026-04-12 19:50:17,USR000416,HDFC-PG,Wallet,50601.61,CAPTURED,,utility,,False,
PG92860523738505,ORD20537597419,2025-07-15 08:41:45,USR000416,Razorpay,UPI,3831.72,CAPTURED,,fd_booking,,False,MND2833473683
PG45251887263215,ORD86031967298,2025-08-28 12:19:38,USR000416,CCAvenue,UPI,12400.07,CAPTURED,,recharge,,True,
PG23638676952503,ORD68045463969,2025-10-23 01:26:47,USR000416,Cashfree,UPI,54871.21,FAILED,ISSUER_DECLINED,fd_booking,,False,
PG58556364714946,ORD18457276420,2025-12-28 02:11:19,USR000416,CCAvenue,DC,26188.97,REFUNDED,,recharge,AMEX,False,
PG45125940649838,ORD85503207564,2025-03-16 01:14:13,USR000416,PayU,UPI,11659.9,CAPTURED,,utility,,False,
PG88239722650207,ORD28935514718,2026-04-12 06:40:56,USR000416,PayU,UPI,27574.9,CAPTURED,,ecommerce,,False,
PG96879810405462,ORD68006758629,2025-12-14 03:33:34,USR000416,HDFC-PG,NB,12743.01,FAILED,CARD_BLOCKED,utility,,False,
PG86579365742767,ORD46008792864,2025-12-29 18:47:07,USR000416,BillDesk,NB,73965.58,CAPTURED,,fd_booking,,False,
PG69209536108270,ORD66115500476,2026-03-25 18:32:21,USR000416,Cashfree,NB,29807.63,CAPTURED,,insurance,,True,
PG38881954060692,ORD30915491032,2026-03-18 16:55:31,USR000416,PayU,UPI,51688.46,CAPTURED,,recharge,,True,
PG28724796247999,ORD79810859090,2026-02-08 04:12:56,USR000416,PayU,UPI,11910.69,FAILED,INSUFFICIENT_BALANCE,fd_booking,,False,
PG52502685000540,ORD92492010778,2025-03-20 18:01:18,USR000778,CCAvenue,CC,23613.77,REFUNDED,,investment,RUPAY,True,MND3434139407
PG74256037750735,ORD10123396180,2025-05-18 05:42:32,USR000778,BillDesk,UPI,27093.05,CAPTURED,,investment,,False,
PG57400089514547,ORD44158071087,2025-03-18 19:02:02,USR000152,Razorpay,DC,68378.43,CAPTURED,,utility,AMEX,False,
PG56600183019861,ORD25664869474,2025-04-16 22:31:40,USR000152,BillDesk,UPI,37258.71,CAPTURED,,insurance,,False,
PG28264425301731,ORD74787804345,2025-05-13 11:26:52,USR000152,CCAvenue,UPI,3460.84,CAPTURED,,investment,,True,
PG43340637521704,ORD12013935989,2026-02-04 05:00:22,USR000152,Razorpay,UPI,29576.0,CAPTURED,,recharge,,False,
PG42133228259585,ORD43316290992,2025-01-07 21:49:49,USR000152,Cashfree,UPI,41697.19,CAPTURED,,ecommerce,,False,MND1239364023
